XNSE/HINDZINC,Hindustan Zinc Ltd. (EQHINDZINC) Adjusted Stock Prices
XNSE/SERVALL,Servalakshmi Paper Ltd (EQSERVALL) Adjusted Stock Prices
XNSE/SANOFI,Sanofi India Ltd (EQSANOFI) Adjusted Stock Prices
XNSE/HONDAPOWER,Honda SIEL Power Products Ltd. (EQHONDAPOWER) Adjusted Stock Prices
XNSE/PROVOGE,Provogue (India) Ltd. (EQPROVOGE) Adjusted Stock Prices
XNSE/HOTELEELA,Hotel Leelaventure Ltd. (EQHOTELEELA) Adjusted Stock Prices
XNSE/HOTELRUGBY,Hotel Rugby Ltd. (EQHOTELRUGBY) Adjusted Stock Prices
XNSE/HDFC,Housing Development Finance Corporation Ltd. (EQHDFC) Adjusted Stock Prices
XNSE/TTML,Tata Teleservices (Maharashtra) Ltd. (EQTTML) Adjusted Stock Prices
XNSE/HIL,HIL Ltd (EQHIL) Adjusted Stock Prices
XNSE/IGPL,I G Petrochemicals Ltd. (EQIGPL) Adjusted Stock Prices
XNSE/KINGFA,Kingfa Science & Technology (India) Ltd. (EQKINGFA) Adjusted Stock Prices
XNSE/ITC,ITC Ltd. (EQITC) Adjusted Stock Prices
XNSE/IBP,IBP Co. Ltd. (EQIBP) Adjusted Stock Prices
XNSE/AKZOINDIA,Akzo Nobel India Ltd. (EQAKZOINDIA) Adjusted Stock Prices
XNSE/ICICIBANK,ICICI Bank Ltd. (EQICICIBANK) Adjusted Stock Prices
XNSE/GOCLCORP,GOCL Corporation Ltd. (EQGOCLCORP) Adjusted Stock Prices
XNSE/IFBAGRO,IFB Agro Industries Ltd. (EQIFBAGRO) Adjusted Stock Prices
XNSE/IFBIND,IFB Industries Ltd. (EQIFBIND) Adjusted Stock Prices
XNSE/IFCI,IFCI Ltd. (EQIFCI) Adjusted Stock Prices
XNSE/IFGLREFRAC,IFGL Refractories Ltd. (EQIFGLREFRAC) Adjusted Stock Prices
XNSE/ARSHIYA,Arshiya Ltd (EQARSHIYA) Adjusted Stock Prices
XNSE/IVC,IL & FS Investment Managers Ltd. (EQIVC) Adjusted Stock Prices
XNSE/KANANIIND,Kanani Industries Ltd. (EQKANANIIND) Adjusted Stock Prices
XNSE/INDLMETER,IMP Powers Ltd (EQINDLMETER) Adjusted Stock Prices
XNSE/IPRINGLTD,IP Rings Ltd. (EQIPRINGLTD) Adjusted Stock Prices
XNSE/AXISCADES,AXISCADES Engineering Technologies Ltd (EQAXISCADES) Adjusted Stock Prices
XNSE/PANORAMUNI,Panoramic Universal Ltd (EQPANORAMUNI) Adjusted Stock Prices
XNSE/ITI,ITI Ltd. (EQITI) Adjusted Stock Prices
XNSE/IVP,IVP Ltd. (EQIVP) Adjusted Stock Prices
XNSE/IVRCLINFRA,IVRCL Ltd (EQIVRCLINFRA) Adjusted Stock Prices
XNSE/YESBANK,Yes Bank Ltd. (EQYESBANK) Adjusted Stock Prices
XNSE/INDSWFTLTD,Ind-Swift Ltd. (EQINDSWFTLTD) Adjusted Stock Prices
XNSE/INDSWFTLAB,Ind-Swift Laboratories Ltd. (EQINDSWFTLAB) Adjusted Stock Prices
XNSE/INDBANK,Indbank Merchant Banking Services Ltd. (EQINDBANK) Adjusted Stock Prices
XNSE/INDIACEM,India Cements Ltd. (EQINDIACEM) Adjusted Stock Prices
XNSE/IFL,India Foils Ltd. (EQIFL) Adjusted Stock Prices
XNSE/INDIAGLYCO,India Glycols Ltd. (EQINDIAGLYCO) Adjusted Stock Prices
XNSE/INDNIPPON,India Nippon Electricals Ltd. (EQINDNIPPON) Adjusted Stock Prices
XNSE/ITDC,India Tourism Development Corporation Ltd. (EQITDC) Adjusted Stock Prices
XNSE/IOLN,IOL Netcom Ltd. (EQIOLN) Adjusted Stock Prices
XNSE/INDIANCARD,Indian Card Clothing Co. Ltd. (EQINDIANCARD) Adjusted Stock Prices
XNSE/INDHOTEL,Indian Hotels Co. Ltd. (EQINDHOTEL) Adjusted Stock Prices
XNSE/INDIANHUME,Indian Hume Pipe Co. Ltd. (EQINDIANHUME) Adjusted Stock Prices
XNSE/IOC,Indian Oil Corporation Ltd. (EQIOC) Adjusted Stock Prices
XNSE/IOB,Indian Overseas Bank (EQIOB) Adjusted Stock Prices
XNSE/IPCL,Indian Petrochemicals Corporation Ltd. (EQIPCL) Adjusted Stock Prices
XNSE/W1TRENT,Trent Ltd. (W1TRENT) Adjusted Stock Prices
XNSE/ABIRLANUVO,Aditya Birla Nuvo Ltd. (EQABIRLANUVO) Adjusted Stock Prices
XNSE/MSPL,MSP Steel & Power Ltd. (EQMSPL) Adjusted Stock Prices
XNSE/ICIL,Indo Count Industries Ltd. (EQICIL) Adjusted Stock Prices
XNSE/PANCARBON,Panasonic Carbon India Co. Ltd. (EQPANCARBON) Adjusted Stock Prices
XNSE/PANASONIC,Panasonic Appliances India Co. Ltd (EQPANASONIC) Adjusted Stock Prices
XNSE/NIPPOBATRY,Indo-National Ltd (EQNIPPOBATRY) Adjusted Stock Prices
XNSE/INDORAMA,Indo Rama Synthetics Ltd. (EQINDORAMA) Adjusted Stock Prices
XNSE/NECLIFE,Nectar Lifesciences Ltd. (EQNECLIFE) Adjusted Stock Prices
XNSE/ENTEGRA,Entegra Ltd. (EQENTEGRA) Adjusted Stock Prices
XNSE/INDRAMEDCO,Indraprastha Medical Corporation Ltd. (EQINDRAMEDCO) Adjusted Stock Prices
XNSE/INDUSINDBK,IndusInd Bank Ltd. (EQINDUSINDBK) Adjusted Stock Prices
XNSE/IITL,Industrial Investment Trust Ltd. (EQIITL) Adjusted Stock Prices
XNSE/IDBI,IDBI Bank Ltd (EQIDBI) Adjusted Stock Prices
XNSE/INFODRIVE,Info-Drive Software Ltd. (EQINFODRIVE) Adjusted Stock Prices
XNSE/CYIENT,Cyient Ltd. (EQCYIENT) Adjusted Stock Prices
XNSE/INFY,Infosys Ltd (EQINFY) Adjusted Stock Prices
XNSE/INGERRAND,Ingersoll Rand (India) Ltd. (EQINGERRAND) Adjusted Stock Prices
XNSE/ICSA,I.C.S.A (India) Ltd (EQICSA) Adjusted Stock Prices
XNSE/SUNTECK,Sunteck Realty Ltd. (EQSUNTECK) Adjusted Stock Prices
XNSE/DRDATSONS,Dr. Datsons Labs Ltd (EQDRDATSONS) Adjusted Stock Prices
XNSE/SANGHVIFOR,Sanghvi Forging and Engineering Ltd (EQSANGHVIFOR) Adjusted Stock Prices
XNSE/IPCALAB,Ipca Laboratories Ltd. (EQIPCALAB) Adjusted Stock Prices
XNSE/JSWISPAT,JSW ISPAT Steel Ltd (EQJSWISPAT) Adjusted Stock Prices
XNSE/JKLAKSHMI,JK Lakshmi Cement Ltd. (EQJKLAKSHMI) Adjusted Stock Prices
XNSE/JBCHEPHARM,J.B. Chemicals & Pharmaceuticals Ltd. (EQJBCHEPHARM) Adjusted Stock Prices
XNSE/JKTYRE,JK Tyre & Industries Ltd. (EQJKTYRE) Adjusted Stock Prices
XNSE/JMFINANCIL,JM Financial Ltd. (EQJMFINANCIL) Adjusted Stock Prices
XNSE/ASAL,Automotive Stampings & Assemblies Ltd. (EQASAL) Adjusted Stock Prices
XNSE/JBFIND,JBF Industries Ltd. (EQJBFIND) Adjusted Stock Prices
XNSE/JCTEL,JCT Electronics Ltd. (EQJCTEL) Adjusted Stock Prices
XNSE/JIKIND,JIK Industries Ltd. (EQJIKIND) Adjusted Stock Prices
XNSE/JIKINDS,JIK Industries Ltd. (EQJIKINDS) Adjusted Stock Prices
XNSE/UMANGDAIRY,Umang Dairies Ltd (EQUMANGDAIRY) Adjusted Stock Prices
XNSE/JMCPROJECT,JMC Projects (India) Ltd. (EQJMCPROJECT) Adjusted Stock Prices
XNSE/JMTAUTOLTD,JMT Auto Ltd. (EQJMTAUTOLTD) Adjusted Stock Prices
XNSE/JAGSNPHARM,Jagsonpal Pharmaceuticals Ltd. (EQJAGSNPHARM) Adjusted Stock Prices
XNSE/JAIHINDPRO,Jaihind Projects Ltd. (EQJAIHINDPRO) Adjusted Stock Prices
XNSE/JAICORPLTD,Jai Corp Ltd. (EQJAICORPLTD) Adjusted Stock Prices
XNSE/JISLJALEQS,Jain Irrigation Systems Ltd. (EQJISLJALEQS) Adjusted Stock Prices
XNSE/JAINSTUDIO,Jain Studios Ltd. (EQJAINSTUDIO) Adjusted Stock Prices
XNSE/J_KBANK,Jammu & Kashmir Bank Ltd. (EQJ&KBANK) Adjusted Stock Prices
XNSE/JAMNAAUTO,Jamna Auto Industries Ltd. (EQJAMNAAUTO) Adjusted Stock Prices
XNSE/JAYBARMARU,Jay Bharat Maruti Ltd. (EQJAYBARMARU) Adjusted Stock Prices
XNSE/JAYSREETEA,Jay Shree Tea & Industries Ltd. (EQJAYSREETEA) Adjusted Stock Prices
XNSE/JAYAGROGN,Jayant Agro-Organics Ltd. (EQJAYAGROGN) Adjusted Stock Prices
XNSE/JAYNECOIND,Jayaswal NECO Industries Ltd. (EQJAYNECOIND) Adjusted Stock Prices
XNSE/HINVDIR,HSBC InvestDirect (India) Ltd (EQHINVDIR) Adjusted Stock Prices
XNSE/JAYPEEHOT,Jaypee Hotels Ltd. (EQJAYPEEHOT) Adjusted Stock Prices
XNSE/JDORGOCHEM,J D Orgochem Ltd (EQJDORGOCHEM) Adjusted Stock Prices
XNSE/JENSONICOL,Jenson & Nicholson (India) Ltd. (EQJENSONICOL) Adjusted Stock Prices
XNSE/JVLAGRO,JVL Agro Industries Ltd (EQJVLAGRO) Adjusted Stock Prices
XNSE/SPLIL,SPL Industries Ltd (EQSPLIL) Adjusted Stock Prices
XNSE/JINDRILL,Jindal Drilling & Industries Ltd. (EQJINDRILL) Adjusted Stock Prices
XNSE/CONSOFINVT,Consolidated Finvest & Holdings Ltd. (EQCONSOFINVT) Adjusted Stock Prices
XNSE/JINDALPOLY,Jindal Poly Films Ltd. (EQJINDALPOLY) Adjusted Stock Prices
XNSE/JINDALSTEL,Jindal Steel & Power Ltd. (EQJINDALSTEL) Adjusted Stock Prices
XNSE/ULTRACEMCO,UltraTech Cement Ltd. (EQULTRACEMCO) Adjusted Stock Prices
XNSE/MARUTI,Maruti Suzuki India Ltd. (EQMARUTI) Adjusted Stock Prices
XNSE/PATNI,Patni Computer Systems (EQPATNI) Adjusted Stock Prices
XNSE/SHRIRAMCIT,Shriram City Union Finance Ltd. (EQSHRIRAMCIT) Adjusted Stock Prices
XNSE/P1MRPL,Mangalore Refinery & Petrochemicals Ltd. (P1MRPL) Adjusted Stock Prices
XNSE/SOMICONVEY,Somi Conveyor Beltings Ltd (EQSOMICONVEY) Adjusted Stock Prices
XNSE/W1CHOLADBS,Cholamandalam Investment and Finance Company Ltd. (W1CHOLADBS) Adjusted Stock Prices
XNSE/JSL,Jindal Stainless Ltd (EQJSL) Adjusted Stock Prices
XNSE/BIRLACOT,Birla Cotsyn (India) Ltd (EQBIRLACOT) Adjusted Stock Prices
XNSE/RAJPALAYAM,Rajapalayam Mills Ltd. (EQRAJPALAYAM) Adjusted Stock Prices
XNSE/CORAL_HUB,Coral Hub Ltd. (EQCORAL-HUB) Adjusted Stock Prices
XNSE/VARDHACRLC,Vardhman Acrylics Ltd. (EQVARDHACRLC) Adjusted Stock Prices
XNSE/UCOBANK,UCO Bank (EQUCOBANK) Adjusted Stock Prices
XNSE/MAWANA,Mawana Sugars Ltd. (EQMAWANA) Adjusted Stock Prices
XNSE/W1BAJAUTOFIN,Bajaj Finance Ltd (W1BAJAUTOFIN) Adjusted Stock Prices
XNSE/BAGFILMS,B.A.G. Films & Media Ltd. (EQBAGFILMS) Adjusted Stock Prices
XNSE/NUTEK,Nu Tek India Ltd (EQNUTEK) Adjusted Stock Prices
XNSE/RMMIL,Resurgere Mines & Minerals India Ltd (EQRMMIL) Adjusted Stock Prices
XNSE/AUSTRAL,Greenearth Resources & Projects Ltd. (EQAUSTRAL) Adjusted Stock Prices
XNSE/W1NETWORK18,Network 18 Media & Investments Ltd. (W1NETWORK18) Adjusted Stock Prices
XNSE/P2NETWORK18,Network 18 Media & Investments Ltd. (P2NETWORK18) Adjusted Stock Prices
XNSE/E1OUDHSUG,Oudh Sugar Mills Ltd. (E1OUDHSUG) Adjusted Stock Prices
XNSE/JSWHL,JSW Holdings Ltd (EQJSWHL) Adjusted Stock Prices
XNSE/JAIBALAJI,Jai Balaji Industries Ltd. (EQJAIBALAJI) Adjusted Stock Prices
XNSE/20MICRONS,20 Microns Ltd (EQ20MICRONS) Adjusted Stock Prices
XNSE/RBN,Reliance Broadcast Network Ltd (EQRBN) Adjusted Stock Prices
XNSE/W1TATAINVEST,Tata Investment Corporation Ltd. (W1TATAINVEST) Adjusted Stock Prices
XNSE/ALKALI,Alkali Metals Ltd (EQALKALI) Adjusted Stock Prices
XNSE/P1JSWSTEEL,JSW Steel Ltd. (P1JSWSTEEL) Adjusted Stock Prices
XNSE/TVTODAY,TV Today Network (EQTVTODAY) Adjusted Stock Prices
XNSE/IGL,Indraprastha Gas (EQIGL) Adjusted Stock Prices
XNSE/TATAMTRDVR,Tata Motors Ltd. (EQTATAMTRDVR) Adjusted Stock Prices
XNSE/TVSELECT,TVS Electronics Ltd.. (EQTVSELECT) Adjusted Stock Prices
XNSE/NIITTECH,NIIT Technologies Ltd. (EQNIITTECH) Adjusted Stock Prices
XNSE/SURYAPHARM,Surya Pharmaceutical Ltd. (EQSURYAPHARM) Adjusted Stock Prices
XNSE/FELDVR,Future Enterprises Ltd. (EQFELDVR) Adjusted Stock Prices
XNSE/KTIL,Kesar Terminals & Infrastructure Ltd. (EQKTIL) Adjusted Stock Prices
XNSE/E2DISHTV,Dish TV India Ltd (E2DISHTV) Adjusted Stock Prices
XNSE/IMFA,Indian Metals & Ferro Alloys Ltd. (EQIMFA) Adjusted Stock Prices
XNSE/EDSERV,Edserv Softsystems Limited (EQEDSERV) Adjusted Stock Prices
XNSE/P1MUKANDLTD,Mukand Ltd. (P1MUKANDLTD) Adjusted Stock Prices
XNSE/AGRITECH,Agri-Tech (India) Ltd. (EQAGRITECH) Adjusted Stock Prices
XNSE/NATHBIOGEN,Nath Bio-Gens (India) Ltd. (EQNATHBIOGEN) Adjusted Stock Prices
XNSE/SHARIABEES,Goldman Sachs Asset Management (India) Pvt. Ltd. (EQSHARIABEES) Adjusted Stock Prices
XNSE/PALREDTEC,Palred Technologies Ltd. (EQPALREDTEC) Adjusted Stock Prices
XNSE/W1OUDHSUG,Oudh Sugar Mills Ltd. (W1OUDHSUG) Adjusted Stock Prices
XNSE/E1ALOKTEXT,Alok Industries Ltd. (E1ALOKTEXT) Adjusted Stock Prices
XNSE/PETRONET,Petronet LNG Ltd. (EQPETRONET) Adjusted Stock Prices
XNSE/QNIFTY,Quantum Asset Management Co Pvt Ltd (EQQNIFTY) Adjusted Stock Prices
XNSE/JOCIL,Jocil Ltd (EQJOCIL) Adjusted Stock Prices
XNSE/MANJEERA,Manjeera Constructions Ltd (EQMANJEERA) Adjusted Stock Prices
XNSE/BIOCON,Biocon (EQBIOCON) Adjusted Stock Prices
XNSE/PTC,PTC India Ltd. (EQPTC) Adjusted Stock Prices
XNSE/MAHABANK,Bank of Maharashtra (EQMAHABANK) Adjusted Stock Prices
XNSE/MOLDTKPAC,Moldtek Packaging Ltd (EQMOLDTKPAC) Adjusted Stock Prices
XNSE/DLINKINDIA,D-Link (India) Ltd. (EQDLINKINDIA) Adjusted Stock Prices
XNSE/FARMAXIND,Farmax India Ltd (EQFARMAXIND) Adjusted Stock Prices
XNSE/MHRIL,Mahindra Holidays & Resorts India Limited (EQMHRIL) Adjusted Stock Prices
XNSE/EMAMIINFRA,Emami Infrastructure Ltd (EQEMAMIINFRA) Adjusted Stock Prices
XNSE/HISARMETAL,Hisar Metal Industries Ltd. (EQHISARMETAL) Adjusted Stock Prices
XNSE/PONDYOXIDE,Pondy Oxides & Chemicals Ltd. (EQPONDYOXIDE) Adjusted Stock Prices
XNSE/TERASOFT,Tera Software Ltd. (EQTERASOFT) Adjusted Stock Prices
XNSE/DISHMAN,Dishman Pharmaceuticals & Chemicals Ltd. (EQDISHMAN) Adjusted Stock Prices
XNSE/EXCEL,Excel Realty N Infra Ltd (EQEXCEL) Adjusted Stock Prices
XNSE/RKFORGE,Ramkrishna Forgings Ltd. (EQRKFORGE) Adjusted Stock Prices
XNSE/DATAMATICS,Datamatics Global Services Ltd (EQDATAMATICS) Adjusted Stock Prices
XNSE/RAJOIL,Raj Oil Mills Ltd (EQRAJOIL) Adjusted Stock Prices
XNSE/ADANIPOWER,Adani Power Limited (EQADANIPOWER) Adjusted Stock Prices
XNSE/NHPC,NHPC Limited (EQNHPC) Adjusted Stock Prices
XNSE/NDTV,New Delhi Television Ltd. (EQNDTV) Adjusted Stock Prices
XNSE/VISHALEXPO,Vishal Exports Overseas Ltd. (EQVISHALEXPO) Adjusted Stock Prices
XNSE/JINDCOT,Jindal Cotex Limited. (EQJINDCOT) Adjusted Stock Prices
XNSE/BFINVEST,BF Investment Ltd (EQBFINVEST) Adjusted Stock Prices
XNSE/RNAVAL,Reliance Naval & Engineering Ltd. (EQRNAVAL) Adjusted Stock Prices
XNSE/GLOBUSSPR,Globus Spirits Ltd (EQGLOBUSSPR) Adjusted Stock Prices
XNSE/W1HDFC_1,HDFC Bank Ltd. (W1HDFC) Adjusted Stock Prices
XNSE/JSWENERGY,JSW Energy Ltd (EQJSWENERGY) Adjusted Stock Prices
XNSE/E3ELGIEQUIP,Elgi Equipments Ltd. (E3ELGIEQUIP) Adjusted Stock Prices
XNSE/OIL,Oil India Ltd (EQOIL) Adjusted Stock Prices
XNSE/JPASSOCIAT,Jaiprakash Associates Ltd. (EQJPASSOCIAT) Adjusted Stock Prices
XNSE/EUROMULTI,Euro Multivision Ltd (EQEUROMULTI) Adjusted Stock Prices
XNSE/SQSBFSI,SQS India BFSI Ltd (EQSQSBFSI) Adjusted Stock Prices
XNSE/KOJAMFIN,Kojam Fininvest Ltd. (EQKOJAMFIN) Adjusted Stock Prices
XNSE/SETFGOLD,SBI Funds Management Private Limited (EQSETFGOLD) Adjusted Stock Prices
XNSE/TCS,Tata Consultancy Services (EQTCS) Adjusted Stock Prices
XNSE/RTNPOWER,RattanIndia Power Ltd. (EQRTNPOWER) Adjusted Stock Prices
XNSE/SAMRUDDHI,Samrudhhi Cement Ltd (EQSAMRUDDHI) Adjusted Stock Prices
XNSE/MCLEODRUSS,McLeod Russel India Ltd (EQMCLEODRUSS) Adjusted Stock Prices
XNSE/KBIL,Kirloskar Brothers Investments Ltd (EQKBIL) Adjusted Stock Prices
XNSE/CNOVAPETRO,CIL Nova Petrochemicals Ltd (EQCNOVAPETRO) Adjusted Stock Prices
XNSE/DEN,Den Networks Limited (EQDEN) Adjusted Stock Prices
XNSE/W1GREENPLY,Greenply Industries Ltd. (W1GREENPLY) Adjusted Stock Prices
XNSE/ASTEC,Astec Lifesciences Limited (EQASTEC) Adjusted Stock Prices
XNSE/E1TV_18,Television Eighteen India Ltd. (E1TV-18) Adjusted Stock Prices
XNSE/W1FORTIS,Fortis Healthcare Ltd (W1FORTIS) Adjusted Stock Prices
XNSE/KICL,Kalyani Investment Co Ltd (EQKICL) Adjusted Stock Prices
XNSE/E1WWIL,Siti Cable Network Ltd. (E1WWIL) Adjusted Stock Prices
XNSE/MBLINFRA,MBL Infrastructures Limited (EQMBLINFRA) Adjusted Stock Prices
XNSE/COX_KINGS,Cox and Kings Ltd. (EQCOX&KINGS) Adjusted Stock Prices
XNSE/SURANASOL,Surana Solar Ltd. (EQSURANASOL) Adjusted Stock Prices
XNSE/DBCORP,D.B. Corp Limited (EQDBCORP) Adjusted Stock Prices
XNSE/GODREJPROP,Godrej Properties Limited (EQGODREJPROP) Adjusted Stock Prices
XNSE/P2NICOLASPIR,Piramal Enterprises Ltd (P2NICOLASPIR) Adjusted Stock Prices
XNSE/E1CUB,City Union Bank Ltd. (E1CUB) Adjusted Stock Prices
XNSE/ZEELEARN,Zee Learn Ltd (EQZEELEARN) Adjusted Stock Prices
XNSE/AMLSTEEL,AML Steel Ltd. (EQAMLSTEEL) Adjusted Stock Prices
XNSE/INFINITE,Infinite Computer Solutions (India) Ltd (EQINFINITE) Adjusted Stock Prices
XNSE/BEARDSELL,Beardsell Ltd. (EQBEARDSELL) Adjusted Stock Prices
XNSE/UNITEDTEA,United Nilgiri Tea Estates Co. Ltd. (EQUNITEDTEA) Adjusted Stock Prices
XNSE/INDIABULLS,Indiabulls Financial Services (EQINDIABULLS) Adjusted Stock Prices
XNSE/MINDAIND,Minda Industries Ltd. (EQMINDAIND) Adjusted Stock Prices
XNSE/JUBLFOOD,Jubilant FoodWorks Limited (EQJUBLFOOD) Adjusted Stock Prices
XNSE/E2TV_18,Television Eighteen India Ltd. (E2TV-18) Adjusted Stock Prices
XNSE/AQUA,Aqua Logistics Limited (EQAQUA) Adjusted Stock Prices
XNSE/THANGAMAYL,Thangamayil Jewellery Limited (EQTHANGAMAYL) Adjusted Stock Prices
XNSE/SYNCOM,Syncom Healthcare Limited (EQSYNCOM) Adjusted Stock Prices
XNSE/VASCONEQ,Vascon Engineers Limited (EQVASCONEQ) Adjusted Stock Prices
XNSE/DBREALTY,D B Realty Limited (EQDBREALTY) Adjusted Stock Prices
XNSE/EMMBI,Emmbi Industries Ltd (EQEMMBI) Adjusted Stock Prices
XNSE/STEL,STEL Holdings Ltd (EQSTEL) Adjusted Stock Prices
XNSE/ARSSINFRA,ARSS Infrastructure Projects Ltd. (EQARSSINFRA) Adjusted Stock Prices
XNSE/HATHWAY,Hathway Cable & Datacom Limited (EQHATHWAY) Adjusted Stock Prices
XNSE/KOTAKNIFTY,Kotak Mahindra Asset Management Company Ltd (EQKOTAKNIFTY) Adjusted Stock Prices
XNSE/TEXMOPIPES,Texmo Pipes and Products Ltd. (EQTEXMOPIPES) Adjusted Stock Prices
XNSE/W1ELECTCAST,Electrosteel Castings Ltd. (W1ELECTCAST) Adjusted Stock Prices
XNSE/N4TCFSL,Tata Capital Financial Services Limited (N4TCFSL) Adjusted Stock Prices
XNSE/NBICICI1201,ICICI Bank Ltd. (NBICICI1201) Adjusted Stock Prices
XNSE/MANINFRA,Man Infraconstruction Ltd. (EQMANINFRA) Adjusted Stock Prices
XNSE/N1ICIBK1107,ICICI Bank Ltd. (N1ICIBK1107) Adjusted Stock Prices
XNSE/D1ESCORTS,Escorts Ltd. (D1ESCORTS) Adjusted Stock Prices
XNSE/N4INDHOTEL,Indian Hotels Co. Ltd. (N4INDHOTEL) Adjusted Stock Prices
XNSE/N3ICIBK1107,ICICI Bank Ltd. (N3ICIBK1107) Adjusted Stock Prices
XNSE/N4ICIBK1107,ICICI Bank Ltd. (N4ICIBK1107) Adjusted Stock Prices
XNSE/N1TITAN,Titan Co. Ltd (N1TITAN) Adjusted Stock Prices
XNSE/N2IDBI0205,IDBI Bank Ltd (N2IDBI0205) Adjusted Stock Prices
XNSE/D1TINPLATE,Tinplate Company of India Ltd. (D1TINPLATE) Adjusted Stock Prices
XNSE/N3L_TFINANCE,L&T Finance Limited. (N3L&TFINANCE) Adjusted Stock Prices
XNSE/N4L_TFINANCE,L&T Finance Limited. (N4L&TFINANCE) Adjusted Stock Prices
XNSE/UNITEDBNK,United Bank of India (EQUNITEDBNK) Adjusted Stock Prices
XNSE/N1TATACOFFEE,Tata Coffee Ltd. (N1TATACOFFEE) Adjusted Stock Prices
XNSE/D3TATAINVEST,Tata Investment Corporation Ltd. (D3TATAINVEST) Adjusted Stock Prices
XNSE/N2L_TFINANCE,L&T Finance Limited. (N2L&TFINANCE) Adjusted Stock Prices
XNSE/N1L_TFINANCE,L&T Finance Limited. (N1L&TFINANCE) Adjusted Stock Prices
XNSE/N1TCFSL,Tata Capital Financial Services Limited (N1TCFSL) Adjusted Stock Prices
XNSE/N8SREINFRA,SREI Infrastructure Finance Ltd. (N8SREINFRA) Adjusted Stock Prices
XNSE/N5TCFSL,Tata Capital Financial Services Limited (N5TCFSL) Adjusted Stock Prices
XNSE/N3TCFSL,Tata Capital Financial Services Limited (N3TCFSL) Adjusted Stock Prices
XNSE/GKB,GKB Ophthalmics Ltd. (EQGKB) Adjusted Stock Prices
XNSE/TCPLTD,TCP Ltd. (EQTCPLTD) Adjusted Stock Prices
XNSE/SORILHOLD,Soril Holdings & Ventures Ltd. (EQSORILHOLD) Adjusted Stock Prices
XNSE/NCICICI1299,ICICI Bank Ltd. (NCICICI1299) Adjusted Stock Prices
XNSE/N9ICICI0101,ICICI Bank Ltd. (N9ICICI0101) Adjusted Stock Prices
XNSE/INDTERRAIN,Indian Terrain Fashions Ltd. (EQINDTERRAIN) Adjusted Stock Prices
XNSE/DQE,DQ Entertainment (International) Ltd. (EQDQE) Adjusted Stock Prices
XNSE/CREWBOS,Crew B.O.S. Products Ltd. (EQCREWBOS) Adjusted Stock Prices
XNSE/BILENERGY,Bil Energy Systems Ltd. (EQBILENERGY) Adjusted Stock Prices
XNSE/N5SRTRANSFIN,Shriram Transport Finance Co. Ltd. (N5SRTRANSFIN) Adjusted Stock Prices
XNSE/COROENGG,Coromandel Engineering Co. Ltd. (EQCOROENGG) Adjusted Stock Prices
XNSE/IL_FSTRANS,IL&FS Transportation Networks Ltd. (EQIL&FSTRANS) Adjusted Stock Prices
XNSE/PRADIP,Pradip Overseas Ltd. (EQPRADIP) Adjusted Stock Prices
XNSE/GULFPETRO,GP Petroleums Ltd. (EQGULFPETRO) Adjusted Stock Prices
XNSE/ROSSELLIND,Rossell India Ltd (EQROSSELLIND) Adjusted Stock Prices
XNSE/N9ICICI1200,ICICI Bank Ltd. (N9ICICI1200) Adjusted Stock Prices
XNSE/N2NOIDATOLL,Noida Toll Bridge Co. Ltd. (N2NOIDATOLL) Adjusted Stock Prices
XNSE/N1SRTRANSFIN,Shriram Transport Finance Co. Ltd. (N1SRTRANSFIN) Adjusted Stock Prices
XNSE/N2SRTRANSFIN,Shriram Transport Finance Co. Ltd. (N2SRTRANSFIN) Adjusted Stock Prices
XNSE/N3SRTRANSFIN,Shriram Transport Finance Co. Ltd. (N3SRTRANSFIN) Adjusted Stock Prices
XNSE/N4SRTRANSFIN,Shriram Transport Finance Co. Ltd. (N4SRTRANSFIN) Adjusted Stock Prices
XNSE/TRITURBINE,Triveni Turbine Ltd. (EQTRITURBINE) Adjusted Stock Prices
XNSE/PERSISTENT,Persistent Systems Ltd. (EQPERSISTENT) Adjusted Stock Prices
XNSE/TCIDEVELOP,TCI Developers Ltd. (EQTCIDEVELOP) Adjusted Stock Prices
XNSE/HNGSNGBEES,Goldman Sachs Asset Management (India) Pvt. Ltd. (EQHNGSNGBEES) Adjusted Stock Prices
XNSE/SGJHL,Shree Ganesh Jewellery House (I) Ltd. (EQSGJHL) Adjusted Stock Prices
XNSE/IVZINGOLD,Invesco Asset Management (India) Pvt. Ltd. (EQIVZINGOLD) Adjusted Stock Prices
XNSE/DALMIABHA,Dalmia Bharat Ltd (EQDALMIABHA) Adjusted Stock Prices
XNSE/GOENKA,Goenka Diamond & Jewels Limited (EQGOENKA) Adjusted Stock Prices
XNSE/ISFT,Intrasoft Technologies Limited (EQISFT) Adjusted Stock Prices
XNSE/N1BRITANNIA,Britannia Industries Ltd. (N1BRITANNIA) Adjusted Stock Prices
XNSE/N5L_TFINANCE,L&T Finance Limited. (N5L&TFINANCE) Adjusted Stock Prices
XNSE/N6L_TFINANCE,L&T Finance Limited. (N6L&TFINANCE) Adjusted Stock Prices
XNSE/KARMAENG,Karma Energy Ltd. (EQKARMAENG) Adjusted Stock Prices
XNSE/NDIDBI0104,IDBI Bank Ltd (NDIDBI0104) Adjusted Stock Prices
XNSE/WEIZFOREX,Weizmann Forex Ltd. (EQWEIZFOREX) Adjusted Stock Prices
